"cod_cliente";"primeira_assinatura";"valor_ativo_total";"valor_cancelado_total";"qtd_contratos_ativos";"qtd_contratos_cancelados";"flg_ja_sofreu_downgrade";"qtd_tarefas_total";"dias_ultima_tarefa";"tarefas_90d";"media_dias_exec";"qtd_tarefas_abertas";"qtd_categorias_distintas";"qtd_subcategorias_distintas";"qtd_grupos_envolvidos";"qt_tarefas_bug";"qt_tarefas_reducao";"qtd_prioridade_normal";"qtd_prioridade_parcial";"qtd_prioridade_urgente";"qtd_prioridade_maxima";"qtd_prioridade_reforco";"perc_prioridade_maxima";"perc_tarefas_abertas";"churn"
"36218";"2018-05-05";"0,00";"48,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36227";"2016-12-23";"0,00";"158,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36234";"2016-11-25";"0,00";"158,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36242";"2016-11-25";"678,37";"0,00";"1";"0";"0";"15";"993";"0";"15,8000";"0";"5";"10";"5";"0";"0";"15";"0";"0";"0";"0";"0,0000";"0,0000";"0"
"36245";"2016-11-24";"0,00";"243,86";"0";"1";"0";"15";"2417";"0";"18,1333";"0";"5";"7";"5";"0";"0";"15";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36254";"2017-04-25";"0,00";"79,00";"0";"1";"0";"5";"2624";"0";"23,6000";"0";"4";"5";"3";"0";"0";"5";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36275";"2016-11-15";"0,00";"312,56";"0";"1";"0";"13";"651";"0";"1,3846";"0";"3";"5";"6";"0";"0";"13";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36276";"2016-11-24";"0,00";"158,00";"0";"1";"0";"2";"2731";"0";"20,0000";"0";"1";"2";"2";"0";"0";"2";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36279";"2016-12-20";"0,00";"380,00";"0";"2";"0";"63";"625";"0";"26,9841";"0";"9";"16";"10";"0";"0";"60";"0";"2";"1";"0";"1,5900";"0,0000";"1"
"36283";"2016-11-05";"0,00";"0,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36284";"2016-12-05";"0,00";"158,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36294";"2017-06-14";"298,39";"100,00";"1";"1";"1";"31";"72";"1";"7,4194";"0";"16";"25";"9";"0";"0";"27";"1";"1";"2";"0";"6,4500";"0,0000";"0"
"36295";"2016-11-20";"0,00";"590,00";"0";"1";"0";"12";"769";"0";"48,5000";"0";"7";"11";"4";"0";"0";"10";"1";"0";"1";"0";"8,3300";"0,0000";"1"
"36296";"2016-11-24";"0,00";"99,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36297";"2016-11-18";"0,00";"237,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36306";"2016-11-25";"0,00";"81,29";"0";"1";"0";"5";"2478";"0";"175,4000";"0";"3";"4";"3";"0";"0";"5";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36310";"2016-11-10";"0,00";"0,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36325";"2017-01-25";"0,00";"1516,40";"0";"2";"0";"134";"1493";"0";"14,3657";"0";"16";"41";"15";"0";"0";"131";"2";"0";"1";"0";"0,7500";"0,0000";"1"
"36330";"2017-12-21";"0,00";"99,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36331";"2017-01-15";"0,00";"781,14";"0";"1";"0";"65";"358";"0";"8,8154";"0";"10";"19";"13";"0";"0";"63";"0";"1";"1";"0";"1,5400";"0,0000";"1"
"36333";"2018-05-02";"0,00";"59,67";"0";"1";"0";"4";"2669";"0";"112,2500";"0";"4";"4";"3";"0";"0";"4";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36340";"2016-11-20";"0,00";"79,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36343";"2017-01-30";"441,96";"50,00";"1";"1";"1";"68";"50";"1";"3,8971";"0";"11";"16";"12";"0";"0";"64";"0";"3";"1";"0";"1,4700";"0,0000";"0"
"36344";"2017-06-09";"0,00";"69,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36347";"2016-12-05";"0,00";"6,58";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36353";"2017-01-18";"0,00";"79,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36369";"2017-02-08";"0,00";"109,97";"0";"1";"0";"232";"411";"0";"27,1078";"0";"30";"57";"20";"3";"2";"188";"1";"23";"20";"0";"8,6200";"0,0000";"1"
"36373";"2017-01-20";"0,00";"79,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36375";"2016-12-05";"801,07";"0,00";"1";"0";"0";"149";"126";"0";"9,0201";"0";"19";"39";"13";"0";"1";"121";"4";"15";"9";"0";"6,0400";"0,0000";"0"
"36385";"2016-12-05";"1109,62";"0,00";"1";"0";"0";"114";"1";"4";"10,2072";"2";"21";"39";"13";"0";"0";"109";"4";"0";"1";"0";"0,8800";"1,7500";"0"
"36387";"2016-12-05";"0,00";"99,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36389";"2016-12-05";"142,88";"0,00";"1";"0";"0";"72";"740";"0";"8,2394";"0";"8";"14";"8";"0";"0";"68";"0";"2";"2";"0";"2,7800";"0,0000";"0"
"36414";"2017-04-25";"0,00";"158,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36415";"2016-12-05";"0,00";"99,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36417";"2016-12-16";"99,57";"0,00";"1";"0";"0";"62";"127";"0";"12,4839";"0";"12";"24";"12";"0";"0";"61";"0";"0";"1";"0";"1,6100";"0,0000";"0"
"36422";"2017-01-09";"0,00";"158,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36433";"2017-01-13";"0,00";"158,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36457";"2017-07-10";"0,00";"82,68";"0";"1";"0";"2";"2562";"0";"8,0000";"0";"2";"2";"1";"0";"0";"2";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36463";"2021-04-08";"0,00";"341,20";"0";"2";"0";"8";"1472";"0";"27,1250";"0";"6";"7";"6";"0";"0";"8";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36469";"2016-12-23";"0,00";"237,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36475";"2016-12-12";"142,88";"0,00";"1";"0";"0";"17";"709";"0";"11,8235";"0";"7";"9";"6";"0";"0";"13";"0";"2";"2";"0";"11,7600";"0,0000";"0"
"36482";"2017-01-25";"0,00";"395,00";"0";"1";"0";"5";"439";"0";"165,6000";"0";"4";"4";"3";"0";"0";"5";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36484";"2016-12-13";"229,52";"0,00";"1";"0";"0";"51";"118";"0";"32,9600";"0";"13";"21";"12";"0";"0";"45";"0";"1";"5";"0";"9,8000";"0,0000";"0"
"36493";"2017-01-27";"0,00";"900,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36500";"2020-08-31";"435,75";"66,82";"1";"1";"1";"49";"468";"0";"8,2083";"0";"11";"17";"7";"0";"0";"48";"0";"1";"0";"0";"0,0000";"0,0000";"0"
"36502";"2016-12-16";"0,00";"376,79";"0";"1";"0";"10";"1934";"0";"106,4000";"0";"5";"9";"5";"0";"0";"8";"0";"1";"1";"0";"10,0000";"0,0000";"1"
"36504";"2017-03-13";"0,00";"158,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36549";"2016-12-23";"0,00";"79,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36566";"2017-01-05";"0,00";"158,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36569";"2017-07-10";"673,31";"0,00";"1";"0";"0";"39";"22";"6";"23,9474";"0";"18";"27";"10";"3";"0";"36";"0";"2";"1";"0";"2,5600";"0,0000";"0"
"36577";"2017-01-13";"0,00";"316,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36578";"2017-04-05";"0,00";"474,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36579";"2017-03-20";"0,00";"412,01";"0";"1";"0";"4";"1897";"0";"16,0000";"0";"1";"2";"1";"0";"0";"4";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36581";"2017-01-17";"0,00";"13,60";"0";"1";"0";"7";"2031";"0";"127,5714";"0";"5";"6";"4";"0";"0";"7";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36585";"2017-01-15";"0,00";"158,00";"0";"1";"0";"1";"3401";"0";"748,0000";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36587";"2017-03-10";"0,00";"316,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36588";"2024-09-25";"19127,03";"0,00";"1";"0";"0";"111";"2";"9";"40,2772";"11";"20";"38";"13";"30";"0";"96";"4";"8";"3";"0";"2,7000";"9,9100";"0"
"36589";"2017-01-13";"152,61";"0,00";"1";"0";"0";"52";"751";"0";"18,5577";"0";"8";"14";"8";"0";"0";"50";"0";"0";"2";"0";"3,8500";"0,0000";"0"
"36596";"2017-02-10";"0,00";"430,62";"0";"1";"0";"6";"2043";"0";"21,8333";"0";"4";"6";"3";"0";"0";"6";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36602";"2017-01-20";"0,00";"99,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36607";"2017-02-22";"0,00";"158,00";"0";"1";"0";"6";"2597";"0";"5,3333";"0";"4";"4";"2";"0";"0";"6";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36610";"2017-01-25";"19810,59";"0,00";"1";"0";"0";"631";"2";"14";"21,5407";"3";"41";"111";"24";"6";"0";"571";"11";"26";"22";"1";"3,4900";"0,4800";"0"
"36618";"2017-08-10";"0,00";"358,00";"0";"1";"0";"1";"3226";"0";"588,0000";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36623";"2018-02-15";"0,00";"103,26";"0";"1";"0";"1";"2402";"0";"6,0000";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36625";"2017-01-20";"0,00";"395,00";"0";"1";"0";"4";"2668";"0";"3,7500";"0";"2";"3";"1";"0";"0";"4";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36633";"2018-06-12";"0,00";"103,89";"0";"1";"0";"3";"2364";"0";"11,0000";"0";"3";"3";"2";"0";"0";"3";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36635";"2017-01-23";"0,00";"99,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36636";"2017-01-15";"0,00";"799,50";"0";"1";"0";"9";"2653";"0";"31,3333";"0";"6";"8";"5";"0";"0";"9";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36638";"2017-01-16";"0,00";"257,07";"0";"1";"0";"7";"2115";"0";"22,1429";"0";"3";"3";"1";"0";"0";"7";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36640";"2017-01-25";"0,00";"106,65";"0";"1";"0";"4";"2382";"0";"48,7500";"0";"2";"2";"3";"0";"0";"4";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36641";"2017-01-20";"0,00";"158,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36647";"2017-01-25";"0,00";"99,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36650";"2017-01-20";"0,00";"99,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36652";"2017-02-10";"305,77";"0,00";"1";"0";"0";"44";"28";"6";"5,2273";"0";"11";"21";"7";"2";"0";"41";"1";"1";"1";"0";"2,2700";"0,0000";"0"
"36653";"2017-01-25";"457,33";"0,00";"1";"0";"0";"24";"482";"0";"2,0000";"0";"6";"10";"3";"0";"0";"23";"1";"0";"0";"0";"0,0000";"0,0000";"0"
"36655";"2018-04-25";"0,00";"437,00";"0";"1";"0";"1";"2946";"0";"363,0000";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36658";"2017-01-17";"0,00";"99,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36660";"2017-01-20";"0,00";"99,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36667";"2017-02-05";"0,00";"460,16";"0";"2";"0";"38";"588";"0";"18,0263";"0";"12";"19";"10";"0";"0";"35";"0";"0";"3";"0";"7,8900";"0,0000";"1"
"36668";"2017-02-06";"0,00";"1563,86";"0";"2";"0";"94";"279";"0";"16,0430";"0";"15";"33";"11";"3";"0";"88";"2";"3";"1";"0";"1,0600";"0,0000";"1"
"36670";"2017-02-10";"0,00";"164,80";"0";"1";"0";"6";"2290";"0";"11,3333";"0";"4";"4";"5";"0";"0";"5";"1";"0";"0";"0";"0,0000";"0,0000";"1"
"36673";"2017-01-20";"0,00";"79,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36680";"2017-04-26";"0,00";"158,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36681";"2017-11-13";"0,00";"158,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36684";"2017-02-13";"343,99";"0,00";"1";"0";"0";"56";"685";"0";"24,1607";"0";"9";"22";"11";"0";"0";"53";"0";"2";"1";"0";"1,7900";"0,0000";"0"
"36689";"2017-01-25";"0,00";"271,21";"0";"1";"0";"29";"372";"0";"10,8276";"0";"9";"16";"7";"0";"0";"26";"1";"0";"2";"0";"6,9000";"0,0000";"1"
"36695";"2017-01-30";"0,00";"99,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36698";"2018-01-20";"0,00";"343,38";"0";"1";"0";"26";"492";"0";"5,9615";"0";"9";"15";"6";"0";"0";"24";"2";"0";"0";"0";"0,0000";"0,0000";"1"
"36702";"2017-01-15";"0,00";"99,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36704";"2017-04-07";"0,00";"99,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36708";"2017-01-29";"3449,18";"0,00";"1";"0";"0";"473";"13";"5";"25,4053";"2";"23";"93";"18";"18";"1";"453";"7";"8";"5";"0";"1,0600";"0,4200";"0"
"36710";"2017-08-02";"0,00";"79,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36719";"2018-02-20";"1218,62";"0,00";"1";"0";"0";"85";"133";"0";"23,8471";"0";"17";"37";"19";"0";"0";"79";"3";"2";"1";"0";"1,1800";"0,0000";"0"
"36727";"2017-02-10";"0,00";"237,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36735";"2017-05-22";"0,00";"99,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36738";"2017-02-10";"229,32";"0,00";"1";"0";"0";"14";"1059";"0";"8,1429";"0";"7";"12";"7";"0";"0";"12";"0";"1";"1";"0";"7,1400";"0,0000";"0"
"36748";"2017-02-20";"229,33";"0,00";"1";"0";"0";"18";"2";"2";"1,7222";"0";"5";"8";"5";"0";"0";"15";"0";"0";"3";"0";"16,6700";"0,0000";"0"
"36752";"2017-02-20";"3036,99";"433,00";"1";"1";"1";"280";"16";"10";"6,1403";"2";"27";"62";"16";"4";"1";"260";"8";"6";"5";"1";"1,7900";"0,7100";"0"
"36754";"2017-02-05";"0,00";"99,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36755";"2017-06-23";"418,23";"0,00";"1";"0";"0";"42";"9";"4";"13,5714";"0";"7";"15";"7";"0";"0";"40";"0";"1";"1";"0";"2,3800";"0,0000";"0"
"36758";"2017-02-10";"0,00";"99,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36759";"2017-02-17";"0,00";"158,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36762";"2017-02-13";"1548,35";"0,00";"1";"0";"0";"187";"6";"3";"7,4194";"0";"22";"42";"15";"1";"0";"174";"2";"3";"8";"0";"4,2800";"0,0000";"0"
"36763";"2017-03-30";"573,33";"90,00";"1";"1";"1";"95";"0";"14";"5,8511";"1";"15";"29";"11";"0";"0";"94";"1";"0";"0";"0";"0,0000";"1,0500";"0"
"36764";"2017-07-12";"0,00";"611,99";"0";"1";"0";"2";"2891";"0";"327,0000";"0";"2";"2";"2";"0";"0";"2";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36775";"2017-03-24";"0,00";"632,00";"0";"1";"0";"1";"3339";"0";"700,0000";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36784";"2017-03-24";"0,00";"237,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36793";"2017-02-08";"0,00";"79,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36801";"2017-02-20";"0,00";"99,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36813";"2017-09-20";"0,00";"316,00";"0";"1";"0";"1";"3163";"0";"524,0000";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36814";"2017-02-15";"0,00";"99,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36835";"2017-03-30";"0,00";"99,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36837";"2017-03-30";"622,83";"0,00";"1";"0";"0";"219";"6";"12";"12,3991";"1";"22";"45";"16";"4";"0";"211";"1";"2";"5";"0";"2,2800";"0,4600";"0"
"36853";"2017-08-11";"0,00";"158,00";"0";"1";"0";"4";"2575";"0";"6,7500";"0";"1";"2";"2";"0";"0";"4";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36861";"2017-04-10";"0,00";"158,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36867";"2017-02-22";"0,00";"99,00";"0";"1";"0";"9";"1988";"0";"7,4444";"0";"5";"6";"2";"0";"0";"8";"0";"0";"1";"0";"11,1100";"0,0000";"1"
"36882";"2017-02-20";"0,00";"79,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36883";"2017-05-15";"1940,68";"0,00";"1";"0";"0";"27";"61";"1";"38,0741";"0";"7";"16";"9";"1";"0";"25";"0";"0";"2";"0";"7,4100";"0,0000";"0"
"36887";"2017-02-22";"114,66";"0,00";"1";"0";"0";"20";"72";"2";"9,4211";"0";"6";"11";"4";"0";"0";"16";"0";"0";"4";"0";"20,0000";"0,0000";"0"
"36907";"2017-02-22";"0,00";"99,00";"0";"1";"0";"5";"2760";"0";"1,8000";"0";"2";"3";"2";"0";"0";"5";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36915";"2017-11-03";"0,00";"79,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36918";"2019-09-24";"0,00";"818,55";"0";"1";"0";"39";"595";"0";"24,8462";"0";"15";"19";"10";"0";"1";"33";"0";"2";"4";"0";"10,2600";"0,0000";"1"
"36926";"2017-03-20";"485,99";"0,00";"1";"0";"0";"34";"212";"0";"6,3529";"0";"5";"10";"8";"0";"0";"34";"0";"0";"0";"0";"0,0000";"0,0000";"0"
"36931";"2017-06-05";"939,05";"0,00";"1";"0";"0";"17";"323";"0";"9,2353";"0";"5";"8";"5";"0";"0";"17";"0";"0";"0";"0";"0,0000";"0,0000";"0"
"36935";"2020-08-14";"363,54";"0,00";"1";"0";"0";"220";"296";"0";"7,7364";"0";"20";"37";"15";"0";"0";"169";"2";"16";"32";"1";"14,5500";"0,0000";"0"
"36938";"2021-05-03";"3615,05";"0,00";"1";"0";"0";"117";"37";"5";"10,4188";"0";"22";"40";"15";"0";"1";"99";"2";"7";"7";"2";"5,9800";"0,0000";"0"
"36961";"2017-05-19";"0,00";"237,00";"0";"1";"0";"1";"3289";"0";"650,0000";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36966";"2017-04-03";"0,00";"158,00";"0";"1";"0";"3";"2648";"0";"55,3333";"0";"3";"3";"2";"0";"0";"3";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"36989";"2017-08-02";"2683,54";"765,57";"1";"1";"1";"388";"0";"9";"14,3176";"3";"30";"80";"23";"5";"1";"358";"5";"11";"14";"0";"3,6100";"0,7700";"0"
"36995";"2017-09-25";"6265,53";"0,00";"1";"0";"0";"695";"0";"11";"6,3676";"2";"37";"80";"22";"5";"2";"658";"6";"15";"15";"1";"2,1600";"0,2900";"0"
"37007";"2017-03-24";"174,35";"0,00";"1";"0";"0";"20";"1577";"0";"6,2500";"0";"9";"12";"6";"0";"0";"16";"0";"1";"3";"0";"15,0000";"0,0000";"0"
"37012";"2017-04-10";"0,00";"553,00";"0";"1";"0";"1";"2504";"0";"4,0000";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"37026";"2017-06-25";"0,00";"316,00";"0";"1";"0";"7";"2652";"0";"5,4286";"0";"2";"4";"2";"0";"0";"7";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"37030";"2018-01-02";"0,00";"99,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"37033";"2017-03-17";"0,00";"82,31";"0";"1";"0";"26";"2024";"0";"18,4231";"0";"10";"14";"6";"0";"0";"26";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"37041";"2017-08-30";"0,00";"79,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"37048";"2017-03-31";"180,99";"0,00";"1";"0";"0";"351";"13";"26";"6,9333";"2";"26";"59";"17";"10";"0";"313";"5";"14";"18";"1";"5,1300";"0,5700";"0"
"37061";"2017-08-23";"0,00";"395,00";"0";"1";"0";"5";"2585";"0";"9,6000";"0";"3";"4";"3";"0";"0";"5";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"37069";"2017-03-24";"0,00";"99,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"37111";"2017-04-25";"0,00";"158,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"37112";"2017-03-24";"0,00";"99,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"37122";"2017-04-05";"456,04";"0,00";"1";"0";"0";"42";"392";"0";"11,0238";"0";"17";"23";"11";"0";"0";"38";"1";"2";"1";"0";"2,3800";"0,0000";"0"
"37136";"2017-04-24";"0,00";"279,00";"0";"1";"0";"1";"3318";"0";"679,0000";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0,0000";"0,0000";"1"
