"cod_cliente";"primeira_assinatura";"valor_ativo_total";"valor_cancelado_total";"qtd_contratos_ativos";"qtd_contratos_cancelados";"flg_ja_sofreu_downgrade";"tarefas_90d";"qtd_tarefas_total";"media_dias_exec";"qt_tarefas_sd";"media_dias_exec_tarefa_sd";"qt_tarefas_hd";"media_dias_exec_tarefa_hd";"qt_tarefas_reclamacao";"media_dias_exec_reclamacao";"qt_tarefas_reducao";"media_dias_exec_reducao";"qt_tarefas_bug";"media_dias_exec_bug";"dias_ultima_tarefa";"qtd_categorias_distintas";"qtd_subcategorias_distintas";"qtd_grupos_envolvidos";"qtd_prioridade_normal";"qtd_prioridade_parcial";"qtd_prioridade_urgente";"qtd_prioridade_maxima";"qtd_prioridade_reforco";"perc_prioridade_maxima";"churn"
"45194";"2023-05-24";"643,86";"0,00";"1";"0";"0";"0";"7";"34,1429";"0";"0,0000";"1";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"1029";"5";"7";"4";"7";"0";"0";"0";"0";"0,0000";"0"
"45195";"2023-04-20";"356,54";"0,00";"1";"0";"0";"0";"18";"28,8889";"0";"0,0000";"7";"0,5714";"0";"0,0000";"0";"0,0000";"0";"0,0000";"764";"5";"9";"8";"16";"0";"0";"2";"0";"11,1100";"0"
"45196";"2023-05-29";"0,00";"9204,90";"0";"1";"0";"0";"13";"192,0769";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"1";"1,0000";"0";"8";"13";"7";"11";"0";"1";"1";"0";"7,6900";"1"
"45197";"2023-05-05";"0,00";"544,00";"0";"1";"0";"0";"5";"23,6000";"0";"0,0000";"2";"1,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"68";"4";"5";"4";"4";"0";"1";"0";"0";"0,0000";"1"
"45199";"2023-05-09";"0,00";"549,00";"0";"1";"0";"0";"13";"14,9231";"0";"0,0000";"5";"5,4000";"1";"9,0000";"0";"0,0000";"0";"0,0000";"6";"9";"11";"6";"10";"0";"1";"2";"0";"15,3800";"1"
"45203";"2023-05-11";"0,00";"492,00";"0";"3";"0";"0";"5";"18,8000";"0";"0,0000";"1";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"4";"5";"4";"5";"0";"0";"0";"0";"0,0000";"1"
"45204";"2023-05-11";"246,58";"0,00";"1";"0";"0";"1";"27";"4,6296";"1";"0,0000";"15";"0,1333";"0";"0,0000";"2";"6,5000";"0";"0,0000";"64";"10";"15";"6";"25";"0";"2";"0";"0";"0,0000";"0"
"45206";"2023-05-12";"0,00";"413,62";"0";"1";"0";"0";"5";"18,2000";"0";"0,0000";"2";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"154";"3";"4";"4";"5";"0";"0";"0";"0";"0,0000";"1"
"45207";"2023-05-22";"19094,66";"1750,00";"2";"1";"1";"28";"716";"17,9594";"14";"8,5000";"340";"3,7021";"1";"5,0000";"2";"16,0000";"75";"19,9730";"1";"31";"135";"21";"593";"16";"52";"54";"1";"7,5400";"0"
"45208";"2023-05-12";"659,83";"0,00";"1";"0";"0";"1";"26";"10,6154";"2";"21,5000";"12";"0,3333";"0";"0,0000";"0";"0,0000";"0";"0,0000";"13";"7";"15";"7";"25";"0";"1";"0";"0";"0,0000";"0"
"45210";"2023-05-15";"3519,35";"0,00";"1";"0";"0";"0";"95";"15,8105";"3";"1,0000";"44";"0,9545";"0";"0,0000";"0";"0,0000";"0";"0,0000";"101";"13";"31";"9";"91";"2";"0";"2";"0";"2,1100";"0"
"45213";"2023-05-22";"376,73";"0,00";"1";"0";"0";"0";"23";"10,0000";"0";"0,0000";"14";"0,3077";"0";"0,0000";"0";"0,0000";"0";"0,0000";"219";"4";"11";"8";"22";"0";"1";"0";"0";"0,0000";"0"
"45214";"2023-05-22";"0,00";"680,00";"0";"3";"0";"0";"13";"33,4615";"0";"0,0000";"1";"0,0000";"1";"37,0000";"0";"0,0000";"0";"0,0000";"0";"10";"12";"6";"10";"0";"2";"1";"0";"7,6900";"1"
"45216";"2023-05-19";"0,00";"1303,00";"0";"3";"0";"0";"8";"23,3750";"1";"0,0000";"1";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"4";"8";"4";"8";"0";"0";"0";"0";"0,0000";"1"
"45221";"2023-05-23";"0,00";"920,00";"0";"3";"0";"0";"16";"18,3750";"0";"0,0000";"4";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"13";"7";"11";"8";"15";"0";"1";"0";"0";"0,0000";"1"
"45229";"2023-02-16";"1535,37";"0,00";"1";"0";"0";"0";"32";"18,6875";"0";"0,0000";"14";"0,3571";"0";"0,0000";"0";"0,0000";"1";"16,0000";"345";"8";"17";"6";"32";"0";"0";"0";"0";"0,0000";"0"
"45231";"2023-05-25";"460,93";"0,00";"1";"0";"0";"0";"186";"1,4194";"2";"0,5000";"140";"0,2143";"0";"0,0000";"1";"11,0000";"0";"0,0000";"216";"14";"30";"13";"182";"1";"3";"0";"0";"0,0000";"0"
"45232";"2023-10-04";"0,00";"729,66";"0";"1";"0";"0";"29";"24,6897";"0";"0,0000";"17";"0,4706";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"9";"14";"7";"26";"0";"2";"1";"0";"3,4500";"1"
"45233";"2023-05-29";"547,96";"0,00";"1";"0";"0";"1";"23";"10,6087";"0";"0,0000";"12";"0,5833";"0";"0,0000";"1";"6,0000";"0";"0,0000";"35";"9";"15";"8";"22";"0";"1";"0";"0";"0,0000";"0"
"45234";"2023-05-29";"0,00";"904,00";"0";"1";"0";"0";"13";"33,3846";"0";"0,0000";"1";"1,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"10";"11";"5";"11";"0";"1";"1";"0";"7,6900";"1"
"45238";"2023-01-05";"895,93";"0,00";"1";"0";"0";"0";"70";"2,3286";"3";"0,3333";"37";"0,3784";"0";"0,0000";"1";"2,0000";"3";"1,3333";"100";"10";"22";"8";"63";"4";"2";"1";"0";"1,4300";"0"
"45240";"2023-06-02";"1494,01";"0,00";"1";"0";"0";"24";"249";"3,8502";"9";"1,1111";"182";"0,2912";"0";"0,0000";"1";"2,0000";"1";"0,0000";"8";"14";"36";"13";"244";"3";"1";"1";"0";"0,4000";"0"
"45242";"2023-07-24";"3065,94";"0,00";"1";"0";"0";"8";"107";"5,6923";"7";"4,0000";"52";"0,1538";"0";"0,0000";"0";"0,0000";"0";"0,0000";"17";"13";"28";"12";"102";"2";"3";"0";"0";"0,0000";"0"
"45244";"2023-07-07";"5330,00";"0,00";"1";"0";"0";"15";"271";"9,7782";"5";"1,8000";"128";"1,0234";"0";"0,0000";"1";"2,0000";"1";"0,0000";"3";"24";"49";"18";"262";"3";"6";"0";"0";"0,0000";"0"
"45245";"2022-10-19";"593,72";"0,00";"1";"0";"0";"4";"54";"1,7222";"2";"0,0000";"46";"1,3478";"0";"0,0000";"0";"0,0000";"0";"0,0000";"9";"7";"16";"7";"52";"1";"0";"1";"0";"1,8500";"0"
"45246";"2023-06-06";"654,99";"0,00";"1";"0";"0";"0";"13";"5,6154";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"262";"3";"6";"1";"13";"0";"0";"0";"0";"0,0000";"0"
"45248";"2023-06-09";"0,00";"528,81";"0";"1";"0";"0";"6";"42,6667";"0";"0,0000";"1";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"412";"3";"6";"6";"5";"0";"1";"0";"0";"0,0000";"1"
"45249";"2023-06-13";"3488,10";"0,00";"1";"0";"0";"12";"169";"6,8623";"1";"55,0000";"106";"0,4528";"1";"8,0000";"1";"5,0000";"0";"0,0000";"1";"16";"36";"13";"156";"0";"9";"4";"0";"2,3700";"0"
"45250";"2023-06-14";"0,00";"813,95";"0";"1";"0";"0";"18";"24,8889";"0";"0,0000";"6";"0,1667";"0";"0,0000";"0";"0,0000";"0";"0,0000";"7";"8";"15";"7";"17";"0";"1";"0";"0";"0,0000";"1"
"45251";"2023-06-14";"0,00";"1642,00";"0";"1";"0";"0";"5";"5,2000";"1";"8,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"4";"5";"3";"5";"0";"0";"0";"0";"0,0000";"1"
"45255";"2023-06-21";"968,63";"0,00";"1";"0";"0";"0";"10";"18,3333";"0";"0,0000";"4";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"248";"4";"8";"7";"10";"0";"0";"0";"0";"0,0000";"0"
"45257";"2023-06-23";"1154,84";"0,00";"1";"0";"0";"1";"70";"7,6232";"5";"10,5000";"39";"1,4615";"0";"0,0000";"0";"0,0000";"0";"0,0000";"2";"10";"23";"9";"62";"0";"8";"0";"0";"0,0000";"0"
"45260";"2023-06-26";"2010,40";"0,00";"1";"0";"0";"0";"22";"13,3636";"0";"0,0000";"2";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"112";"8";"12";"5";"21";"0";"1";"0";"0";"0,0000";"0"
"45261";"2023-06-26";"0,00";"504,00";"0";"1";"0";"0";"7";"14,2857";"0";"0,0000";"1";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"6";"7";"3";"7";"0";"0";"0";"0";"0,0000";"1"
"45262";"2023-06-29";"989,33";"0,00";"1";"0";"0";"9";"55";"14,4444";"0";"0,0000";"45";"2,8409";"0";"0,0000";"0";"0,0000";"9";"1,6250";"35";"11";"19";"7";"51";"0";"1";"3";"0";"5,4500";"0"
"45267";"2022-09-15";"120,56";"0,00";"1";"0";"0";"3";"14";"3,9286";"0";"0,0000";"13";"4,2308";"0";"0,0000";"0";"0,0000";"0";"0,0000";"42";"2";"8";"3";"13";"1";"0";"0";"0";"0,0000";"0"
"45272";"2023-07-03";"0,00";"601,73";"0";"1";"0";"0";"8";"81,7500";"0";"0,0000";"1";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"7";"8";"6";"7";"0";"1";"0";"0";"0,0000";"1"
"45274";"2023-07-13";"2030,64";"0,00";"1";"0";"0";"5";"40";"4,0750";"1";"7,0000";"12";"1,2500";"1";"2,0000";"0";"0,0000";"0";"0,0000";"1";"10";"18";"6";"36";"0";"2";"2";"0";"5,0000";"0"
"45275";"2023-07-05";"0,00";"1222,17";"0";"1";"0";"0";"27";"8,2963";"1";"0,0000";"15";"1,9333";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"8";"14";"6";"27";"0";"0";"0";"0";"0,0000";"1"
"45278";"2023-07-05";"0,00";"1273,02";"0";"1";"0";"0";"30";"8,5333";"0";"0,0000";"5";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"215";"7";"13";"6";"30";"0";"0";"0";"0";"0,0000";"1"
"45281";"2024-01-24";"5612,89";"0,00";"1";"0";"0";"15";"421";"11,3405";"13";"31,6667";"231";"0,5391";"2";"4,5000";"1";"0,0000";"4";"126,2500";"36";"24";"67";"16";"403";"10";"3";"1";"4";"0,2400";"0"
"45284";"2023-05-11";"0,00";"0,00";"1";"0";"0";"0";"15";"0,2667";"0";"0,0000";"12";"0,3333";"0";"0,0000";"0";"0,0000";"0";"0,0000";"97";"4";"7";"3";"12";"0";"3";"0";"0";"0,0000";"0"
"45286";"2023-07-11";"0,00";"1357,27";"0";"1";"0";"0";"7";"18,8571";"0";"0,0000";"3";"0,6667";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"5";"7";"4";"7";"0";"0";"0";"0";"0,0000";"1"
"45287";"2023-07-12";"2837,27";"0,00";"1";"0";"0";"11";"140";"6,5839";"1";"3,0000";"64";"0,4063";"1";"7,0000";"1";"6,0000";"4";"15,3333";"6";"16";"33";"11";"134";"2";"3";"1";"0";"0,7100";"0"
"45288";"2023-07-12";"0,00";"5175,00";"0";"3";"0";"0";"9";"39,6667";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"5";"9";"2";"9";"0";"0";"0";"0";"0,0000";"1"
"45296";"2023-07-24";"1518,65";"0,00";"1";"0";"0";"3";"117";"8,4017";"6";"0,0000";"60";"0,2833";"0";"0,0000";"0";"0,0000";"1";"0,0000";"55";"13";"29";"10";"116";"1";"0";"0";"0";"0,0000";"0"
"45298";"2023-07-25";"0,00";"760,00";"0";"1";"0";"0";"14";"7,3571";"2";"0,0000";"6";"3,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"5";"5";"8";"8";"14";"0";"0";"0";"0";"0,0000";"1"
"45305";"2023-07-28";"0,00";"410,00";"0";"3";"0";"0";"8";"10,6250";"0";"0,0000";"2";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"5";"8";"5";"8";"0";"0";"0";"0";"0,0000";"1"
"45306";"2023-07-31";"458,61";"0,00";"1";"0";"0";"0";"10";"12,2000";"0";"0,0000";"3";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"794";"6";"7";"5";"9";"0";"1";"0";"0";"0,0000";"0"
"45307";"2023-07-31";"0,00";"2543,48";"0";"1";"0";"0";"71";"9,3944";"6";"0,3333";"39";"1,6923";"0";"0,0000";"0";"0,0000";"0";"0,0000";"21";"12";"20";"8";"67";"1";"2";"1";"0";"1,4100";"1"
"45316";"2023-08-07";"0,00";"752,52";"0";"1";"0";"0";"50";"18,4600";"3";"1,6667";"20";"1,8000";"0";"0,0000";"0";"0,0000";"2";"9,5000";"0";"14";"29";"11";"46";"0";"2";"2";"0";"4,0000";"1"
"45318";"2023-08-08";"13151,03";"0,00";"1";"0";"0";"36";"348";"10,8372";"18";"28,4444";"231";"0,6580";"2";"76,0000";"0";"0,0000";"17";"14,2667";"7";"21";"56";"15";"328";"13";"2";"5";"0";"1,4400";"0"
"45319";"2023-11-20";"0,00";"2670,00";"0";"1";"0";"0";"80";"10,0625";"3";"3,0000";"37";"0,7297";"0";"0,0000";"0";"0,0000";"1";"215,0000";"0";"10";"26";"9";"75";"1";"2";"2";"0";"2,5000";"1"
"45321";"2023-08-09";"0,00";"464,00";"0";"1";"0";"0";"4";"17,5000";"0";"0,0000";"1";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"49";"3";"4";"4";"3";"0";"1";"0";"0";"0,0000";"1"
"45324";"2021-10-31";"967,34";"0,00";"1";"0";"0";"0";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"1663";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0"
"45328";"2023-08-11";"6183,65";"0,00";"1";"0";"0";"61";"447";"5,7213";"14";"5,5714";"244";"0,9918";"1";"97,0000";"2";"21,0000";"3";"8,0000";"2";"23";"67";"15";"430";"8";"7";"2";"0";"0,4500";"0"
"45329";"2023-08-15";"2254,15";"0,00";"2";"0";"0";"12";"314";"15,4854";"6";"84,0000";"203";"5,8806";"4";"40,5000";"1";"1,0000";"30";"38,3333";"14";"22";"75";"15";"268";"8";"23";"15";"0";"4,7800";"0"
"45337";"2023-08-16";"0,00";"940,00";"0";"3";"0";"0";"6";"25,8333";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"4";"6";"3";"6";"0";"0";"0";"0";"0,0000";"1"
"45339";"2023-08-17";"0,00";"670,00";"0";"1";"0";"0";"42";"7,2000";"4";"0,2500";"20";"1,4211";"1";"7,0000";"0";"0,0000";"0";"0,0000";"18";"10";"20";"7";"38";"0";"1";"3";"0";"7,1400";"1"
"45340";"2023-06-02";"461,48";"120,00";"1";"1";"1";"4";"49";"5,3469";"1";"1,0000";"23";"0,6522";"3";"6,6667";"0";"0,0000";"0";"0,0000";"31";"13";"21";"7";"46";"0";"1";"2";"0";"4,0800";"0"
"45341";"2023-08-22";"0,00";"120,00";"0";"1";"0";"0";"1";"5,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0,0000";"1"
"45345";"2023-08-30";"0,00";"541,98";"0";"1";"0";"0";"28";"9,0714";"4";"0,5000";"9";"1,4444";"0";"0,0000";"0";"0,0000";"1";"16,0000";"0";"6";"12";"10";"24";"0";"3";"1";"0";"3,5700";"1"
"45347";"2023-08-22";"832,76";"825,00";"1";"1";"1";"0";"64";"7,1406";"7";"1,1429";"30";"0,4667";"0";"0,0000";"0";"0,0000";"1";"4,0000";"216";"12";"25";"10";"61";"1";"1";"1";"0";"1,5600";"0"
"45348";"2024-02-27";"0,00";"654,15";"0";"1";"0";"0";"12";"349,9167";"0";"0,0000";"1";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"54";"7";"9";"5";"11";"0";"1";"0";"0";"0,0000";"1"
"45349";"2023-09-14";"5352,11";"0,00";"1";"0";"0";"20";"177";"8,5600";"5";"15,6000";"119";"0,3950";"0";"0,0000";"1";"7,0000";"0";"0,0000";"17";"15";"34";"12";"171";"0";"3";"3";"0";"1,6900";"0"
"45351";"2023-08-24";"1049,74";"0,00";"1";"0";"0";"1";"21";"6,0952";"1";"0,0000";"15";"0,2000";"0";"0,0000";"0";"0,0000";"1";"1,0000";"3";"5";"11";"7";"19";"1";"0";"1";"0";"4,7600";"0"
"45352";"2023-08-28";"398,59";"0,00";"1";"0";"0";"0";"31";"4,8000";"0";"0,0000";"23";"0,5455";"0";"0,0000";"0";"0,0000";"0";"0,0000";"175";"5";"12";"5";"31";"0";"0";"0";"0";"0,0000";"0"
"45353";"2023-08-25";"2329,26";"0,00";"1";"0";"0";"3";"86";"3,6744";"1";"0,0000";"63";"0,5397";"0";"0,0000";"0";"0,0000";"1";"0,0000";"44";"11";"24";"10";"83";"0";"1";"1";"1";"1,1600";"0"
"45354";"2023-08-29";"0,00";"680,00";"0";"1";"0";"0";"9";"15,6667";"1";"1,0000";"1";"0,0000";"1";"19,0000";"0";"0,0000";"0";"0,0000";"132";"6";"7";"7";"6";"0";"2";"1";"0";"11,1100";"1"
"45355";"2023-08-29";"1692,38";"0,00";"1";"0";"0";"8";"70";"5,2319";"7";"0,4286";"37";"0,7297";"0";"0,0000";"0";"0,0000";"2";"8,5000";"15";"11";"23";"9";"62";"1";"6";"1";"0";"1,4300";"0"
"45356";"2023-01-18";"3013,80";"0,00";"1";"0";"0";"7";"61";"2,4590";"2";"3,0000";"38";"1,2632";"0";"0,0000";"0";"0,0000";"2";"2,5000";"29";"13";"23";"8";"58";"0";"3";"0";"0";"0,0000";"0"
"45359";"2023-08-31";"0,00";"618,00";"0";"3";"0";"0";"7";"12,5714";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"5";"6";"4";"7";"0";"0";"0";"0";"0,0000";"1"
"45360";"2023-10-10";"718,88";"0,00";"1";"0";"0";"0";"11";"7,4545";"0";"0,0000";"3";"0,0000";"0";"0,0000";"1";"4,0000";"0";"0,0000";"435";"6";"10";"4";"9";"0";"1";"1";"0";"9,0900";"0"
"45361";"2023-09-01";"0,00";"1766,82";"0";"1";"0";"0";"105";"7,6000";"7";"0,4286";"66";"0,4848";"0";"0,0000";"1";"2,0000";"1";"14,0000";"0";"16";"33";"11";"100";"1";"3";"1";"0";"0,9500";"1"
"45363";"2023-10-09";"3064,01";"0,00";"1";"0";"0";"2";"114";"10,5446";"3";"3,3333";"83";"0,6627";"1";"0,0000";"0";"0,0000";"2";"444,0000";"0";"14";"27";"13";"112";"0";"0";"2";"0";"1,7500";"0"
"45365";"2023-03-26";"0,00";"358,06";"0";"2";"0";"0";"10";"8,9000";"2";"14,5000";"6";"10,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"3";"8";"5";"10";"0";"0";"0";"0";"0,0000";"1"
"45367";"2023-09-06";"0,00";"504,00";"0";"1";"0";"0";"9";"14,6667";"0";"0,0000";"1";"1,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"21";"7";"8";"6";"7";"0";"1";"1";"0";"11,1100";"1"
"45368";"2022-12-19";"0,00";"380,13";"0";"1";"0";"0";"3";"3,0000";"0";"0,0000";"1";"2,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"2";"3";"2";"3";"0";"0";"0";"0";"0,0000";"1"
"45370";"2023-09-11";"778,32";"0,00";"1";"0";"0";"6";"84";"2,4048";"2";"3,5000";"59";"0,3898";"0";"0,0000";"0";"0,0000";"0";"0,0000";"10";"12";"24";"8";"80";"3";"1";"0";"0";"0,0000";"0"
"45379";"2023-09-13";"0,00";"625,00";"0";"1";"0";"0";"7";"22,6667";"0";"0,0000";"2";"0,0000";"0";"0,0000";"0";"0,0000";"1";"49,0000";"0";"6";"6";"3";"6";"0";"1";"0";"0";"0,0000";"1"
"45380";"2023-09-14";"1192,87";"0,00";"1";"0";"0";"10";"99";"4,2766";"1";"0,0000";"63";"0,2540";"0";"0,0000";"0";"0,0000";"0";"0,0000";"13";"10";"22";"10";"96";"1";"2";"0";"0";"0,0000";"0"
"45381";"2023-10-30";"1825,30";"521,19";"1";"1";"1";"5";"100";"14,2900";"6";"1,6667";"38";"0,5526";"0";"0,0000";"1";"0,0000";"3";"0,6667";"17";"17";"36";"10";"92";"3";"3";"2";"0";"2,0000";"0"
"45382";"2023-09-22";"0,00";"1342,00";"0";"1";"0";"0";"10";"42,2000";"0";"0,0000";"3";"0,3333";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"5";"9";"7";"10";"0";"0";"0";"0";"0,0000";"1"
"45383";"2023-10-20";"599,31";"0,00";"1";"0";"0";"9";"72";"10,0972";"5";"45,0000";"49";"2,4082";"0";"0,0000";"2";"0,5000";"2";"29,5000";"28";"11";"25";"11";"68";"1";"3";"0";"0";"0,0000";"0"
"45384";"2023-09-25";"0,00";"504,00";"0";"1";"0";"0";"7";"14,0000";"0";"0,0000";"3";"1,6667";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"3";"5";"4";"5";"0";"2";"0";"0";"0,0000";"1"
"45385";"2023-09-22";"0,00";"504,00";"0";"1";"0";"0";"4";"16,5000";"0";"0,0000";"1";"1,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"4";"4";"2";"3";"0";"1";"0";"0";"0,0000";"1"
"45386";"2023-09-22";"0,00";"1036,91";"0";"1";"0";"0";"24";"6,8750";"0";"0,0000";"12";"0,0833";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"6";"13";"5";"21";"0";"2";"1";"0";"4,1700";"1"
"45388";"2023-09-28";"0,00";"7580,00";"0";"2";"0";"0";"19";"56,1053";"0";"0,0000";"4";"0,7500";"0";"0,0000";"0";"0,0000";"0";"0,0000";"96";"6";"14";"10";"18";"0";"1";"0";"0";"0,0000";"1"
"45389";"2023-10-02";"0,00";"15,90";"0";"1";"0";"0";"4";"5,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"482";"2";"4";"2";"4";"0";"0";"0";"0";"0,0000";"1"
"45391";"2024-02-19";"3281,43";"0,00";"1";"0";"0";"3";"30";"20,0357";"0";"0,0000";"12";"0,4167";"0";"0,0000";"1";"8,0000";"1";"7,0000";"52";"15";"23";"8";"28";"1";"1";"0";"0";"0,0000";"0"
"45393";"2023-10-09";"0,00";"353,36";"0";"2";"0";"0";"8";"27,5714";"0";"0,0000";"2";"4,5000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"2";"6";"8";"4";"7";"0";"0";"1";"0";"12,5000";"1"
"45395";"2024-04-29";"0,00";"720,00";"0";"1";"0";"0";"19";"22,3158";"1";"2,0000";"3";"1,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"9";"16";"9";"18";"0";"1";"0";"0";"0,0000";"1"
"45396";"2023-10-04";"0,00";"941,56";"0";"1";"0";"0";"43";"9,4419";"3";"0,0000";"18";"0,6667";"1";"3,0000";"0";"0,0000";"0";"0,0000";"0";"15";"26";"10";"40";"0";"1";"2";"0";"4,6500";"1"
"45406";"2023-06-24";"0,00";"107,23";"0";"1";"0";"0";"11";"23,3636";"0";"0,0000";"10";"0,2000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"358";"3";"6";"3";"10";"0";"0";"1";"0";"9,0900";"1"
"45407";"2023-10-05";"3025,41";"0,00";"2";"0";"0";"28";"257";"19,4492";"5";"13,4000";"162";"2,5125";"0";"0,0000";"4";"26,2500";"32";"12,1333";"1";"18";"66";"12";"236";"4";"11";"6";"0";"2,3300";"0"
"45410";"2026-05-15";"881,00";"0,00";"1";"0";"0";"0";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0"
"45412";"2023-10-11";"2933,47";"1490,00";"2";"1";"1";"25";"271";"10,5506";"6";"16,6667";"167";"0,7831";"0";"0,0000";"3";"17,0000";"7";"4,4286";"6";"23";"66";"16";"245";"7";"15";"4";"0";"1,4800";"0"
"45413";"2024-02-29";"1909,50";"0,00";"1";"0";"0";"5";"53";"13,5849";"1";"0,0000";"10";"1,4000";"0";"0,0000";"0";"0,0000";"2";"1,0000";"34";"9";"17";"8";"52";"0";"0";"0";"1";"0,0000";"0"
"45414";"2024-12-23";"56449,77";"0,00";"1";"0";"0";"155";"518";"27,7048";"37";"10,0667";"146";"2,6170";"0";"0,0000";"0";"0,0000";"176";"31,7013";"0";"27";"117";"17";"404";"17";"34";"63";"0";"12,1600";"0"
"45416";"2023-10-20";"0,00";"731,00";"0";"1";"0";"0";"5";"25,4000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"168";"4";"5";"4";"5";"0";"0";"0";"0";"0,0000";"1"
"45420";"2023-10-27";"399,00";"448,22";"1";"1";"1";"0";"4";"25,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"934";"2";"4";"2";"4";"0";"0";"0";"0";"0,0000";"0"
"45421";"2023-10-31";"545,74";"0,00";"1";"0";"0";"0";"7";"13,5714";"0";"0,0000";"3";"0,3333";"0";"0,0000";"0";"0,0000";"0";"0,0000";"498";"4";"6";"5";"7";"0";"0";"0";"0";"0,0000";"0"
"45423";"2023-11-30";"0,00";"2450,00";"0";"2";"0";"1";"13";"32,3077";"0";"0,0000";"4";"0,7500";"0";"0,0000";"0";"0,0000";"0";"0,0000";"69";"5";"11";"6";"11";"0";"0";"2";"0";"15,3800";"1"
"45428";"2025-11-19";"0,00";"0,00";"2";"0";"0";"0";"6";"40,3333";"1";"0,0000";"0";"0,0000";"1";"3,0000";"0";"0,0000";"0";"0,0000";"167";"5";"6";"4";"6";"0";"0";"0";"0";"0,0000";"0"
"45429";"2023-11-06";"1757,22";"0,00";"1";"0";"0";"2";"51";"9,3137";"2";"0,5000";"36";"0,6944";"0";"0,0000";"0";"0,0000";"0";"0,0000";"64";"9";"17";"10";"51";"0";"0";"0";"0";"0,0000";"0"
"45431";"2023-11-27";"1815,89";"0,00";"1";"0";"0";"37";"134";"12,5615";"5";"0,8000";"86";"0,8675";"0";"0,0000";"1";"5,0000";"4";"11,5000";"2";"12";"34";"14";"129";"0";"4";"1";"0";"0,7500";"0"
"45433";"2024-01-17";"3806,94";"0,00";"1";"0";"0";"7";"139";"24,4203";"3";"56,3333";"39";"0,5385";"0";"0,0000";"0";"0,0000";"0";"0,0000";"10";"15";"39";"14";"139";"0";"0";"0";"0";"0,0000";"0"
"45434";"2023-11-30";"0,00";"1046,00";"0";"1";"0";"0";"17";"25,4706";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"7";"12";"3";"16";"0";"1";"0";"0";"0,0000";"1"
